cluster,Name,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ruwe,l,b,radial_velocity,dist_kpc,dist_pc,X,Y,Z,Metal,M_e,log_age,log_age_e,dg,Av,Ag,E_BR_RP,d2,mass,e_mass,fb,rc_deg,e_rc_deg,rt_deg,e_rt_deg,ro_deg,e_ro_deg,re_deg,e_re_deg,r50_deg,bw,fitflag,rc_pc,rt_pc,e_rc_pc,e_rt_pc,R_J_pc,a_kpc,e,p_Myr,i_deg
123,CWNU_2049,62.51085914,0.057167547,53.06339589,0.035736008,-0.281925294,0.087287333,-0.347166146,0.063915095,0.27776784,0.077415515,3.521792889,1.006708682,150.1895252,1.099821729,-48.27170579,3.600128805,3600.128805,-10657.15259,1468.100563,71.09569612,0.0480666,0.014026488,8.810232518,0.229066045,13.91353102,2.686163613,2.312786871,1.10382725,0.008352424,297,59,0.68,23.64197536,80569.77955,0.832045678,1.909270082,0.356678186,0.001331656,0.425303154,0.008338993,0.056713861,0.580993279,comb,1485.522271,52.28084229,5062529.677,119.9672694,9.62379986,13.29392014,0.374460718,1.385753235,77.06526812
123,HSC_1232,65.67512011,0.050968632,46.52592008,0.035136588,-0.810959933,0.06763647,-1.091075271,0.046471532,0.31989804,0.064665735,5.00221855,1.016524,156.1987979,-2.260863725,-49.06155687,3.125996017,3125.996017,-10637.40038,1109.115658,-80.65801055,0.0480666,0.014026488,8.699837726,0.226195781,15.09908138,2.744772137,2.36324881,1.127911295,19,167,33,0.58,0.11513466,0.008165483,0.249505309,0.029185749,0.187902213,0.001802142,0.375111571,0.0175574,0.076875652,0.564208621,comb,6.281623038,13.61274092,0.445499957,1.592343029,7.803737148,19.50118193,0.33775298,2.462054735,86.04195705
123,Theia_3318,65.34834521,0.056461804,49.70502348,0.036029607,-0.694641703,0.07209658,-0.773781954,0.054675203,0.313311281,0.0680264,4.687572687,1.0091232,153.7817019,-0.117744914,-44.49067478,3.191713996,3191.713996,-10739.38842,1276.842152,21.56245947,0.0085476,0.002494306,6.599883072,0.17159696,15.69033537,3.968287916,3.416695896,1.630691562,0.042341432,920,184,0.61,0.543726776,0.172567059,2.594036579,2.659864868,0.350472344,0.077478182,0.984161657,0.775009467,0.428019974,0.40856415,comb,30.2887992,144.503189,9.61300644,148.1702143,13.79925475,13.41933573,0.329776625,1.405409323,77.04149594
124,CWNU_2096,330.2547488,0.048995608,55.55257386,0.04868021,-3.294541682,0.067246374,-4.951537023,0.059170574,0.369952479,0.057088651,6.416078091,1.000654221,100.4103408,0.323622814,-62.41332245,2.703049866,2703.049866,-8572.585755,2457.218067,35.097622,0.0270298,0.007887664,8.710117365,0.226463051,13.98643069,2.472630459,2.128934825,1.016079909,0.054888992,216,43,0.8,0.13966567,0.002057587,0.269613896,0.005519992,0.229697531,0.000410091,0.39509787,0.002932431,0.080397507,0.540741874,comb,6.589024074,12.71960713,0.097071029,0.260417325,7.527868424,29.86602843,0.41179592,4.666298472,81.45898797
124,HSC_665,310.597807,0.052889317,45.49468747,0.053226404,-3.336784932,0.06743236,-5.113774134,0.072484255,0.306535829,0.062992565,5.079795827,1.0170466,84.55709321,1.995868563,-35.82599873,3.262261395,3262.261395,-7834.317325,3015.625536,125.7115329,0.0085476,0.002494306,9.220108088,0.23972281,19.28816963,2.114531984,1.820612038,0.868926231,18,178,35,0.88,0.064680869,0.002280102,0.118747296,0.005389002,0.090875035,0.000581267,0.240535649,0.005786042,0.049947518,0.534263196,comb,3.68274773,6.761138827,0.129822629,0.306834698,6.796630124,21.16068014,0.347178839,2.782920095,95.11060816
124,HSC_721,317.8740002,0.061226942,49.91864233,0.064464695,-3.810946686,0.082086236,-4.640550912,0.079246495,0.384623304,0.074984015,5.322469037,1.00204695,91.09959584,1.170035213,21.016,2.599946465,2599.946465,-8166.324016,2305.984281,66.56610386,0.0480666,0.014026488,6.69019608,0.173945098,17.90052473,6.969616292,6.000839627,2.864029707,17,316,63,0.61,0.142746875,0.006279348,0.383978036,0.037957905,0.253990613,0.003693279,0.584056157,0.029546181,0.098167052,0.528291587,comb,6.477514334,17.42401178,0.284941906,1.722439624,8.297088083,11.69102875,0.130821464,1.142839903,94.10290569
124,UBC_1124,312.3163831,0.047727887,48.72226653,0.050270188,-3.205391182,0.068120945,-5.391094304,0.062015212,0.407466967,0.056369916,6.730832685,1.00614755,87.80540647,3.089317667,-41.29308081,2.45418667,2454.18667,-8033.247932,2290.351513,144.3012079,0.0480666,0.014026488,6.69019608,0.173945098,17.05601503,4.128031816,3.554235394,1.696335244,0.010372279,147,29,0.33,0.137380452,0.00378486,0.201383823,0.005013382,0.193727352,0.001521933,0.45153958,0.012936764,0.056610605,0.517606168,comb,5.884504529,8.626001743,0.162119323,0.214741389,6.347952237,14.46085734,0.323662943,1.572162256,94.08219169
124,UBC_591,325.0098075,0.033754025,49.30916686,0.035278222,-3.468739154,0.046578448,-4.920046872,0.04245684,0.428039364,0.040249918,10.89204846,1.00450415,93.99993128,-2.494042982,-55.86706352,2.336233731,2336.233731,-8275.319928,2190.268426,-74.6179695,0.0480666,0.014026488,6.650307523,0.172907996,16.10689754,2.822488787,2.430162846,1.159847457,0.012955071,181,36,0.09,0.09644978,0.006909896,0.219187844,0.027770086,0.175938199,0.001324159,0.328862392,0.00936127,0.065524978,0.48378333,comb,3.932736954,8.937377917,0.281750807,1.132324443,6.90575117,15.61697901,0.388279,1.764419475,93.15094283
126,CWNU_2151,341.8871682,0.039161637,55.55816353,0.037332788,-2.560001633,0.053223163,-2.897925448,0.045355748,0.234875038,0.047677223,5.305655003,1.011460662,105.9971454,-3.190279027,-61.96991419,4.257583136,4257.583136,-9176.86469,3676.265666,-190.4329937,0.0480666,0.014026488,8.710117365,0.226463051,14.44846188,1.545542623,1.330712198,0.635111002,19,144,28,0.17,0.124303076,0.006774655,0.47546288,0.054524495,0,0,0,0,0.091625248,0.570514912,king,9.236817871,35.33109693,0.503416781,4.051652188,7.059663325,36.74324495,0.467015047,6.36755295,91.82957219
126,UBC_1157,335.6524973,0.031544787,53.7281321,0.03251839,-2.829911515,0.04274235,-2.456666406,0.040834287,0.294319798,0.039229041,7.679352593,1.010916,101.934876,-2.973500976,-60.85439013,3.397664738,3397.664738,-8767.414987,3044.782799,-139.7917025,0.0270298,0.007887664,8.620136055,0.224123537,13.36646996,1.269798877,1.093296833,0.521799415,0.025625408,191,38,0.72,0.089038965,0.00320346,0.485910689,0.098290448,0.12627366,0.00469453,0.338605385,0.049723728,0.104927285,0.508271004,comb,5.280049495,28.81471599,0.189966576,5.828666476,7.42222622,18.74785993,0.437068577,2.320779359,94.1632536
127,CWNU_2178,101.7660539,0.069353789,4.719144082,0.067423142,-0.271815023,0.089691892,0.397832162,0.075750932,0.196462657,0.084301248,2.317896366,1.016195893,208.2191567,1.169211733,37.62041419,5.090025844,5090.025844,-12054.00857,-2113.071261,123.0325869,0.0480666,0.014026488,8.800029359,0.228800763,14.28143458,1.273672382,1.096631921,0.523391158,0.069120755,1934,386,0.65,17.39461409,10555.18515,0.526494566,0.135105024,0.443639327,0.010112171,0.627729987,0.054764717,0.267423201,0.378704138,comb,1545.297682,46.77257157,937698.4772,12.00242094,19.29975946,11.07384628,0.183032751,1.053547301,105.9080371
127,UBC_1318,91.08212687,0.056024197,9.189874217,0.049881212,0.53456605,0.07140439,0.137410077,0.05854294,0.178183636,0.06336308,2.936349554,0.9892411,199.3260617,-6.122706725,36.43935977,5.612187651,5612.187651,-12285.07008,-1459.183645,-441.7542473,0.0480666,0.014026488,9.149219113,0.237879697,13.39265034,0.969231409,0.834508243,0.398286998,0.017376635,440,88,0.81,0.108980323,0.005276322,0.16249377,0.007306191,0.147697317,0.001366543,0.376624753,0.016189028,0.063512834,0.509746427,comb,10.67474826,15.91645209,0.516821822,0.715649831,12.15805923,9.18045756,0.283719516,0.795248382,121.4654018
127,UBC_618,96.2410208,0.052779434,7.602303667,0.050355221,0.24321902,0.06553841,0.039672638,0.051697852,0.152288452,0.060529643,2.114313914,1.02658555,203.1394644,-2.364698488,38.02774194,6.566486088,6566.486088,-13166.60034,-2154.595008,-192.8799394,0.0480666,0.000140275,8.459392488,0.219944205,15.31355811,2.089859902,1.799369375,0.858787714,0.006150651,288,57,0.42,0.084062611,0.007192379,0.118668657,0.008618699,0.103410565,0.00060752,0.252816674,0.006215841,0.041549671,0.545384428,comb,9.634147058,13.60023534,0.82429556,0.987761534,10.95277552,9.803668046,0.245780433,0.877585016,45.87373617
128,CWNU_2268,133.1356401,0.068932083,-47.72505399,0.069528166,-3.582092941,0.088648751,3.518467587,0.086041968,0.160102081,0.082166512,2.083488584,1.010071516,267.3893745,-2.042112079,57.76882935,6.246014989,6246.014989,-8315.902606,-4364.676602,-137.6712342,0.0480666,0.014026488,8.790285164,0.228547414,15.22052409,2.097997272,1.806375652,0.86213161,0.079204356,730,146,0.44,0.201622413,0.009060384,0.401066772,0.026129616,0.304318569,0.004415105,0.684692866,0.036151905,0.208919407,0.446620077,comb,21.9795703,43.72170325,0.987704413,2.848481591,12.34337003,24.99332236,0.674064704,3.572253654,112.3725136
128,CWNU_2422,130.8875191,0.033571832,-47.59864675,0.03810324,-2.771538161,0.046773195,3.685849972,0.049103953,0.168064637,0.041423865,3.804646152,1.016985,266.3335339,-3.136821997,62.1138694,5.950091701,5950.091701,-8448.868569,-5093.481321,-258.9422329,0.0270298,0.007887664,7.120573931,0.185134922,16.3342599,3.431069862,2.954151151,1.40993214,0.009563553,288,57,0.57,0.052627817,0.002587859,0.339837853,0.065040552,0,0,0,0,0.054105485,0.519284035,king,5.465329904,35.29171618,0.26874577,6.754376186,9.002650872,16.40096198,0.638374923,1.898935816,66.38791572
128,HSC_2165,130.7069691,0.027774053,-49.5532741,0.033576794,-3.412907513,0.037113383,3.269983327,0.04400116,0.23836995,0.035246737,7.322126817,1.0041074,267.8166413,-4.431133456,33.8340569,4.195159658,4195.159658,-8263.298875,-3701.873521,-265.6537305,0.0480666,0.014026488,6.630427875,0.172391125,19.25923255,3.638341736,3.132612235,1.495106528,15,150,30,0.88,0.083660958,0.00451818,0.267336669,0.025094554,0,0,0,0,0.050387469,0.584803548,king,6.125600855,19.57421678,0.330818197,1.837406899,6.782516225,7.389879332,0.348371923,0.574331086,75.74109879
128,HSC_2228,141.4350152,0.038979637,-53.2434681,0.041621618,-3.825697586,0.050210724,3.410756531,0.047295576,0.09838626,0.046095686,1.999904063,1.0132571,275.022447,-1.903074737,65.71775551,10.16402084,10164.02084,-7468.212282,-7452.028068,-229.5695484,0.0480666,0.014026488,6.640481437,0.172652517,18.91376954,4.139496711,3.564106668,1.701046522,15,362,72,0.81,0.060057754,0.003162286,0.14316391,0.014282941,0.09090703,0.001196861,0.231635194,0.012833327,0.046440173,0.580993279,comb,10.65398304,25.39665185,0.560975714,2.533731301,10.82191057,166.9799084,0.963707791,61.68827564,70.41767596
128,OC_0483,130.9255648,0.036193833,-46.1285698,0.034520632,-3.061707523,0.049742427,3.571260374,0.044595914,0.15285412,0.04104051,3.481476513,1.0018406,265.1944071,-2.201188725,61.93170929,6.542185458,6542.185458,-8556.203779,-5144.888665,-181.5134428,0.0152,0.004435567,6.599883072,0.17159696,15.77882838,2.939043783,2.530516698,1.20774349,0.026138336,404,80,0.34,3.59195696,704.1980388,0.102696296,0.008766575,0.098544385,0.001575317,0.138826922,0.0081739,0.044817067,0.511252364,comb,410.1392596,11.72613795,80407.21687,1.000990997,10.3508752,14.7751287,0.721735805,1.623690358,61.64809935
129,CWNU_2286,109.6960512,0.063599084,-8.388837351,0.066455122,-0.959884503,0.081449285,0.405739407,0.073953439,0.192327894,0.080264628,2.101746321,1.004479647,223.499734,2.197783095,76.34343674,5.199453812,5199.453812,-11136.65916,-2867.098487,188.3243479,0.0085476,0.002494306,9.149219113,0.237879697,14.22336973,1.069447278,0.920794106,0.439468781,0.025192059,702,140,0.37,0.128592561,0.007964499,2.320639599,1.711095305,0,0,0,0,0.160267308,0.446620077,king,11.66946479,210.592447,0.722759076,155.2777723,13.49834397,9.169997301,0.215110346,0.793889604,128.3659223
129,UBC_1359,107.5912752,0.039494872,-9.430966145,0.045021527,-0.978986698,0.049470555,0.671167895,0.054703284,0.257099421,0.051538327,5.215631966,0.98586833,223.4753107,-0.122299895,81.05056225,3.889545905,3889.545905,-10499.40375,-2254.780095,19.62621331,0.0270298,0.007887664,8.959994838,0.232959866,13.4162528,2.104988958,1.812395493,0.865004708,19,176,35,0.83,0.089433956,0.003964545,0.158592835,0.008576903,0.124071192,0.00403676,0.323454528,0.045190021,0.049850481,0.567300445,comb,6.071258307,10.76613526,0.269134654,0.58224634,8.032123773,9.260449136,0.198894445,0.805664781,123.9065549
129,UBC_1367,112.5843006,0.065794084,-12.71228702,0.058011274,-1.100653074,0.086281153,1.149801699,0.071014153,0.199717138,0.096308572,2.146324455,1.00626835,228.6736659,2.655782792,79.11034859,5.007081561,5007.081561,-10934.5935,-3198.028565,225.2407381,0.0270298,0.007887664,8.899820502,0.231395333,13.94746888,0.869820422,0.748915383,0.357435965,0.021509549,267,53,0.92,0.138495046,0.000453321,0.187849885,0.000490671,0.173332561,0.000877883,0.4964239,0.011119657,0.065382315,0.481746242,comb,12.10309026,16.41621256,0.039615749,0.042879768,9.595415073,10.87991567,0.295729163,1.02599347,130.7161847
130,CWNU_2304,153.7156947,0.061760869,-58.24704225,0.059817586,-6.985286241,0.08290562,3.753234559,0.071905576,0.243688442,0.072448969,3.339290619,1.006958604,283.5022809,-1.421311395,-12.369067,4.103600443,4103.600443,-7342.532805,-3251.182544,-69.82638949,0.0480666,0.014026488,8.740362689,0.22724943,14.48740023,2.288073832,1.970031569,0.940239914,0.151277161,981,196,0.82,0.395985039,0.368141633,0.472224946,0.250205779,0.333940788,0.004300527,0.579266046,0.028021593,0.197713611,0.427860373,comb,28.36097868,33.8213829,26.36679667,17.9200729,11.78094079,9.194270207,0.357327859,0.797043817,111.6461764
130,CWNU_2554,160.480501,0.039698281,-58.39589146,0.040478725,-6.491002984,0.049871784,3.452039124,0.048404275,0.313863475,0.048421863,6.570211522,1.0202265,286.626149,0.319650429,-13.31832901,3.186098665,3186.098665,-7312.218493,-2713.613784,35.08641477,0.0152,0.004435567,8.820201459,0.229325238,13.19536062,1.657486402,1.427095792,0.681112144,0.065257997,419,83,0.83,0.145136504,0.006580526,0.334682534,0.01699389,0,0,0,0,0.091855933,0.454132439,king,8.070737942,18.6109969,0.365929311,0.94499474,8.633901208,6.33258826,0.244300875,0.455594193,109.240092
131,CWNU_2330,240.8991839,0.06012098,-51.88033858,0.041172548,-3.190351439,0.082681285,-3.786933892,0.064428238,0.396588121,0.073695795,5.314212171,1.0122787,330.2695918,0.485518637,-2.55596212,2.521507699,2521.507699,-6183.579715,-1104.179516,34.03939665,0.0085476,0.002494306,9.149219113,0.237879697,13.8435364,3.895140179,3.353715694,1.600632907,0.01611479,463,92,0.72,0.258543326,0.017415437,0.3181024,0.012231604,0.263189616,0.002032995,0.460038261,0.014140911,0.113904546,0.488046699,comb,11.37813278,13.99924493,0.7664292,0.538295908,7.67166486,7.236699073,0.056546161,0.556566514,99.81554008
131,Teutsch_246,238.7042923,0.03642129,-54.38870635,0.02956017,-3.28041088,0.053042274,-3.530451254,0.046415236,0.409217194,0.048476193,8.524474696,0.99268174,327.6283938,-0.552668758,-5.93958335,2.443690086,2443.690086,-6221.327225,-1204.914095,-5.71656091,0.0152,0.004435567,8,0.208,14.74877236,4.357568598,3.751866563,1.790658968,0.073198554,1019,203,0.24,0.089636649,0.005971529,0.113652468,0.004528742,0.097840732,0.001155242,0.220470136,0.009449117,0.048145838,0.418926704,comb,3.823042332,4.847327529,0.254688327,0.193152829,10.1100297,7.767096184,0.052512285,0.618862729,95.08078835
131,UBC_1537,232.8063576,0.050506542,-57.98531155,0.054020135,-3.065286386,0.086253766,-3.575508964,0.078632958,0.450055285,0.083721448,5.433363914,1.002496779,322.8379315,-1.427007161,-20.52490997,2.221949243,2221.949243,-6456.884131,-1262.029667,-35.56349779,0.0270298,0.007887664,8.579783597,0.223074374,14.19875581,3.26425203,2.810520998,1.341381561,0.026784168,380,76,0.59,0.088063168,0.001811007,0.256187756,0.013192767,0.146455265,0.00150765,0.349678197,0.013383684,0.089749935,0.474154148,comb,3.415118725,9.935045746,0.070231449,0.511619859,7.480060006,7.605450064,0.089773877,0.599644261,80.96595012
132,CWNU_2377,264.0458822,0.061960292,-34.84585493,0.0488852,1.189109378,0.08867745,-0.714196004,0.065442983,0.453237974,0.072213727,5.885450516,0.996417565,353.918563,-1.433783603,-14.12061906,2.206346461,2206.346461,-6092.630837,-216.116853,-34.99938244,0.0480666,0.014026488,8.899820502,0.231395333,13.5200564,3.290381944,2.833018854,1.352119147,0.038390824,417,83,0.86,0.09572759,0.010735405,1.111879817,1.707018966,0.103376877,0.000605674,0.119085327,0.002668416,0.093540503,0.48378333,comb,3.686279011,42.81627932,0.413399085,65.73390373,7.315868721,9.110720981,0.086088099,0.786204314,84.34450172
132,ESO_393-15,265.894491,0.038869429,-34.20836441,0.02943398,0.686831245,0.045862947,-0.482628673,0.02565174,0.381187959,0.039730993,9.178552,0.97887695,355.2665039,-2.384530884,-13.00817751,2.623377721,2623.377721,-5751.603833,-196.5707361,-84.01695812,0.0270298,0.007887664,8.519827994,0.221515528,13.59306518,2.766740318,2.382163414,1.136938697,0.039586522,824,164,0.77,0.099998352,0.003219504,0.603286077,0.073095321,0,0,0,0,0.106164495,0.427424447,king,4.578582419,27.62240548,0.147410073,3.346784672,8.791473821,8.661965817,0.095285327,0.728837989,91.63817726
132,UBC_566,263.6667994,0.060179748,-33.12081573,0.046421867,0.30465194,0.08080896,-0.477657849,0.056797899,0.391566476,0.068637237,5.714920044,0.998639643,355.2102157,-0.238531911,-9.90675989,2.553844775,2553.844775,-5805.070804,-193.2130344,5.40680391,0.0152,0.004435567,9.11058971,0.236875332,16.09621238,3.353352891,2.887236839,1.377995846,0.088924387,2511,502,0.94,0.155242378,0.015508411,0.255316318,0.027618315,0.215154124,0.003080831,0.515988283,0.033289486,0.122973634,0.35927294,comb,6.9196185,11.38021422,0.691256402,1.231031152,12.83591943,8.831679208,0.096089196,0.75036269,91.58393449
133,CWNU_2390,327.4368728,0.060697105,54.84354041,0.06316831,-4.21040912,0.07980227,-4.038591471,0.07783203,0.288398091,0.07093341,4.284601381,1.0167913,98.70946716,0.741658629,-54.58030319,3.46742933,3467.42933,-8608.29379,3179.99742,64.16393072,0.0480666,0.014026488,6.650307523,0.172907996,18.91165939,5.052499604,4.350202159,2.076227493,19,332,66,0.41,0.190732294,0.009522008,0.489609014,0.030816799,0,0,0,0,0.12958685,0.506824964,king,11.5427481,29.6301869,0.576253436,1.864972841,8.851797595,18.31187566,0.420294412,2.240296752,92.91903364
133,HSC_769,325.627762,0.038180076,55.70977115,0.039199814,-3.583855999,0.051018145,-3.491156338,0.049693726,0.425814846,0.043657023,10.60973881,1.0231788,98.48704093,2.085195085,-50.29681396,2.34843855,2348.43855,-8442.507345,2144.809426,101.0386023,0.0480666,0.014026488,6.850033258,0.178100865,15.02124587,3.176875689,2.735289968,1.305475935,0.01781901,101,20,0.27,0.27016514,0.014133943,0.281423912,0.006359265,0.262286982,0.002413376,0.538617509,0.019124079,0.122769082,0.547813898,comb,11.0735247,11.53499908,0.579321843,0.260653458,5.75381931,14.49616729,0.346180348,1.577924034,92.38998774
133,UBC_384,328.7010517,0.036834463,52.81816245,0.038549542,-3.898570076,0.053011112,-3.783243854,0.049528189,0.388758849,0.044427875,8.576406004,1.014900684,98.02498789,-1.29317409,-54.24598885,2.572288715,2572.288715,-8457.164605,2375.436058,-32.50746934,0.0480666,0.014026488,6.630427875,0.172391125,15.99363226,3.041842949,2.619026779,1.249986829,0.012774282,185,37,0.33,0.107586164,0.005923699,0.149107833,0.006794692,0.137236921,0.002387628,0.388404991,0.024931498,0.063698908,0.482757265,comb,4.830070869,6.694182353,0.265943918,0.305047068,7.075046018,16.02342062,0.386845937,1.833745888,92.39823523
134,CWNU_2404,318.9948042,0.049203783,48.69111215,0.04662861,-4.179455903,0.070055485,-4.650001581,0.060043436,0.325928811,0.054658305,5.643859517,1.0110346,90.72983726,-0.210751409,-28.10238469,3.068154656,3068.154656,-8157.899535,2801.10283,10.69438342,0.0480666,0.014026488,6.640481437,0.172652517,17.37521924,3.993436247,3.438348609,1.641025785,0.011225632,261,52,0.17,0.127469484,0.001674271,0.590834836,0.02111773,0,0,0,0,0.118715836,0.493770513,king,6.825914477,31.63885138,0.089656209,1.130841786,7.861159137,15.37254564,0.326607318,1.72315756,94.75710394
